,control,trial,length_minutes,p_value,sig_bins,total_bins,shuffled_ran,calculated_grid_spacing,grid_score,field_size,hd_score,id,corr_between_frac_0_01
184,False,14.0,150.0,2.2335258194775122e-05,85,120,True,50.4463314618075,0.9842269045853138,5.716299653154471,0.08777441635225962,150.0_14.0,0.7714285714285715
185,False,13.0,150.0,0.00010854035667974223,71,100,True,50.77652096552331,1.0244011205653007,5.397206712473788,0.09525019256573411,150.0_13.0,0.75
186,False,8.0,100.0,2.2335258194775122e-05,62,120,True,51.17541208180852,1.1093421037235813,5.350068633107469,0.036847892911953804,100.0_8.0,0.8571428571428571
187,False,7.0,100.0,2.2335258194775122e-05,56,120,True,51.52771844925928,0.9963283931187776,5.254524007228157,0.0766067681642543,100.0_7.0,0.7142857142857143
188,False,12.0,100.0,4.650663710441662e-06,62,140,True,50.805299131569996,1.1091070093795086,5.536213331493574,0.11508400776744535,100.0_12.0,0.7083333333333334
189,False,15.0,100.0,0.00010854035667974223,54,100,True,51.016679317980966,1.175284495715427,5.490268858042882,0.06089174840589047,100.0_15.0,0.75
190,False,6.0,100.0,2.2335258194775122e-05,53,120,True,50.37094378471244,1.0783802888744016,5.443936646892927,0.15354858140830496,100.0_6.0,0.7714285714285715
191,False,10.0,100.0,2.2335258194775122e-05,72,120,True,51.63551043410058,1.1736673497780679,5.206094181276915,0.18552988560252082,100.0_10.0,0.8857142857142857
192,False,2.0,100.0,2.356163298699515e-05,48,120,True,51.35148155852633,1.0070316416306198,5.490268858042882,0.15347504874704637,100.0_2.0,0.7714285714285715
193,False,3.0,100.0,4.650663710441662e-06,44,140,True,50.47067139015347,1.132792673301818,5.443936646892927,0.02086265611293222,100.0_3.0,0.7291666666666666
194,False,9.0,100.0,4.650663710441662e-06,70,140,True,49.200770810540305,0.8930942335054838,5.671814154787007,0.03921028846450969,100.0_9.0,0.75
195,False,4.0,100.0,4.650663710441662e-06,77,140,True,50.897633273017426,1.0557524866571812,5.350068633107469,0.08535780147064294,100.0_4.0,0.8125
196,False,7.0,35.0,2.2335258194775122e-05,42,120,True,50.277454353055745,0.9761207369976659,5.107857162049657,0.0886793426216139,35.0_7.0,0.6571428571428571
197,False,3.0,35.0,4.882568501083758e-06,27,140,True,48.293655965303515,1.0598380013654258,5.107857162049657,0.0317502313269418,35.0_3.0,0.6666666666666666
198,False,5.0,35.0,2.2335258194775122e-05,43,120,True,50.200278561862405,0.970061612969104,5.397206712473788,0.051816508504056176,35.0_5.0,0.7714285714285715
199,False,19.0,35.0,4.650663710441662e-06,68,140,True,50.9433851098713,1.1176777724208018,5.157209585242165,0.06630976068163359,35.0_19.0,0.7083333333333334
200,False,8.0,35.0,2.2335258194775122e-05,40,120,True,48.92568642159585,0.9944179143532935,5.157209585242165,0.03572683893910397,35.0_8.0,0.6857142857142857
201,False,15.0,35.0,0.00010854035667974223,36,100,True,50.969964949729054,1.208956887975733,5.254524007228157,0.0483561566926539,35.0_15.0,0.75
202,False,2.0,35.0,0.00010854035667974223,24,100,True,51.53828317800457,0.8534135050298173,5.397206712473788,0.14627000091609516,35.0_2.0,0.5416666666666666
203,False,17.0,30.0,4.650663710441662e-06,61,140,True,50.260929095113426,1.090976826356731,5.007693376343903,0.06887714871759804,30.0_17.0,0.7708333333333334
204,False,7.0,30.0,2.2335258194775122e-05,41,120,True,50.026434624704805,0.9795243496874868,5.107857162049657,0.07377021347652882,30.0_7.0,0.7428571428571429
205,False,3.0,30.0,5.141517353908368e-06,24,140,True,48.11720088231455,1.0450503977015386,5.107857162049657,0.027404928955871908,30.0_3.0,0.6041666666666666
206,False,0.0,30.0,4.650663710441662e-06,50,140,True,49.03031957892476,1.017842114922691,5.107857162049657,0.10420721608833651,30.0_0.0,0.8541666666666666
207,False,9.0,30.0,2.356163298699515e-05,48,120,True,47.20452605421647,0.8738290849303986,5.443936646892927,0.08816772481813576,30.0_9.0,0.5714285714285714
208,False,19.0,30.0,4.650663710441662e-06,60,140,True,50.94605209088585,1.1362321563413178,5.107857162049657,0.044202658001058215,30.0_19.0,0.6041666666666666
209,False,12.0,30.0,4.650663710441662e-06,48,140,True,48.25115490056605,1.0822541452305388,5.157209585242165,0.11942012726273797,30.0_12.0,0.6041666666666666
210,False,5.0,30.0,2.2335258194775122e-05,37,120,True,49.92842396445384,0.9661659299916815,5.3025115238676035,0.06273090189421399,30.0_5.0,0.7714285714285715
211,False,2.0,30.0,0.00010854035667974223,24,100,True,51.43997237719514,0.8373106133691145,5.397206712473788,0.15553181350417292,30.0_2.0,0.5416666666666666
212,False,11.0,25.0,2.2335258194775122e-05,40,120,True,50.980757359965665,1.018063086649758,5.107857162049657,0.05854449172855332,25.0_11.0,0.6857142857142857
213,False,6.0,25.0,2.2335258194775122e-05,36,120,True,50.808214440762455,1.0020712522873105,5.3025115238676035,0.13827480668678702,25.0_6.0,0.6857142857142857
214,False,5.0,25.0,2.2335258194775122e-05,47,120,True,49.39783225654076,0.986732403399069,5.3025115238676035,0.05759000040258273,25.0_5.0,0.6857142857142857
215,False,2.0,25.0,0.00010854035667974223,30,100,True,51.55314772748298,0.8392688277365405,5.490268858042882,0.17868639889145946,25.0_2.0,0.5833333333333334
216,False,7.0,25.0,2.2346981053038265e-05,42,120,True,50.169159289170636,0.9509058928026225,5.157209585242165,0.08240822433419434,25.0_7.0,0.7714285714285715
217,False,19.0,25.0,9.284225145230158e-05,53,140,True,51.5137388414046,1.0350620057878235,5.107857162049657,0.05155083692030406,25.0_19.0,0.6041666666666666
218,False,9.0,25.0,0.0004280357060381352,47,120,True,47.046504516492305,0.8735728504996504,5.490268858042882,0.08441358765786329,25.0_9.0,0.6
219,False,3.0,25.0,5.141517353908368e-06,22,140,True,47.86902771969294,1.0177973576190176,5.107857162049657,0.03155674386577645,25.0_3.0,0.6875
220,False,14.0,25.0,9.015039693123866e-05,37,140,True,48.46282349636261,0.795251006976573,5.716299653154471,0.08182007002067779,25.0_14.0,0.75
221,False,12.0,25.0,4.650663710441662e-06,49,140,True,48.15366302857495,1.0735756539571906,5.157209585242165,0.12250489307322875,25.0_12.0,0.5833333333333334
222,False,2.0,20.0,0.0020297371970479515,21,100,True,51.517419508780876,0.8428770734033145,5.490268858042882,0.18987656871707073,20.0_2.0,0.5
223,False,9.0,20.0,0.0004268960396226326,43,120,True,47.025166787707484,0.8062396892099684,5.350068633107469,0.07886926578699038,20.0_9.0,0.5714285714285714
224,False,11.0,20.0,2.2335258194775122e-05,36,120,True,50.67548870132139,0.9336166605152665,5.058023217591067,0.0817844721129772,20.0_11.0,0.6
225,False,18.0,20.0,8.994105217335747e-05,35,140,True,50.048762199340885,0.9603578833823261,5.107857162049657,0.09512042373783743,20.0_18.0,0.625
226,False,14.0,20.0,9.345467913104506e-05,33,140,True,47.99882295256717,0.8325598802395222,5.490268858042882,0.06821278887266266,20.0_14.0,0.5833333333333334
227,False,17.0,20.0,4.652742507465396e-06,48,140,True,49.72503979655361,1.0699565158754338,4.956852532935281,0.05357556190359962,20.0_17.0,0.625
228,False,5.0,20.0,2.2335258194775122e-05,41,120,True,49.39228751443891,0.9929158985419044,5.3025115238676035,0.06981596177516577,20.0_5.0,0.6285714285714286
229,False,7.0,20.0,0.0004255700099315124,34,120,True,50.03198972041098,0.9285946863738945,5.058023217591067,0.06613642721076766,20.0_7.0,0.6285714285714286
230,False,15.0,20.0,0.021547902382558746,23,100,True,51.63703938417591,1.1808736647376548,5.397206712473788,0.06784114783853495,20.0_15.0,0.875
231,False,12.0,20.0,8.983655208084019e-05,40,140,True,48.045359882100215,1.0180580201470808,5.206094181276915,0.1258596722261695,20.0_12.0,0.5833333333333334
232,False,8.0,20.0,0.00042632726948741464,35,120,True,48.193959548155775,0.9432970159085473,5.350068633107469,0.018609367263885745,20.0_8.0,0.6571428571428571
233,False,13.0,20.0,0.0020297371970479515,23,100,True,49.99674115637689,0.8646497083380293,5.536213331493574,0.15154008343066494,20.0_13.0,0.625
234,False,10.0,20.0,2.2346981053038265e-05,47,120,True,48.73851995873824,0.9827888823485639,5.058023217591067,0.19879991839639258,20.0_10.0,0.6857142857142857
235,False,19.0,20.0,9.352697975362365e-05,45,140,True,52.65907944932587,0.9906008636211242,5.058023217591067,0.051294641607654595,20.0_19.0,0.6875
236,False,16.0,20.0,9.374419869935766e-05,38,140,True,48.67964189054856,0.6302774824558639,5.716299653154471,0.007008370809328765,20.0_16.0,0.625
237,False,1.0,20.0,0.0004270857870597973,36,120,True,49.547539827129924,1.0077383553110946,5.157209585242165,0.03758922799644159,20.0_1.0,0.8857142857142857
238,False,4.0,20.0,0.0004268960396226326,35,120,True,48.635539103235686,0.9009066340438496,5.350068633107469,0.07069341890058037,20.0_4.0,0.7428571428571429
239,False,3.0,20.0,9.352697975362365e-05,24,140,True,47.74373927579833,1.0030688348579924,5.157209585242165,0.034991485937739805,20.0_3.0,0.6666666666666666
240,False,3.0,9.0,0.005439515746549782,5,120,True,47.66550611111876,0.9300354866485961,5.107857162049657,0.06548755005860286,9.0_3.0,0.6
241,False,15.0,9.0,0.1676053929598258,11,120,True,51.59248452749051,1.1359857570955112,5.397206712473788,0.05571166601171671,9.0_15.0,0.4857142857142857
242,False,14.0,9.0,0.0011674161585062863,19,140,True,48.76004702656721,0.7288178542953355,5.206094181276915,0.06773180267371391,9.0_14.0,0.5625
243,False,2.0,9.0,0.021250268660232864,8,100,True,53.330799816301564,0.5616482969015277,5.581779641836362,0.1301584553550595,9.0_2.0,0.5416666666666666
244,False,8.0,9.0,0.03817497752269528,11,120,True,47.07102479740616,0.8139191831555967,5.397206712473788,0.07350283718010384,9.0_8.0,0.5142857142857142
245,False,5.0,9.0,0.00011845798824417033,17,100,True,49.2254061620517,0.9964582558311397,5.206094181276915,0.09038030869658396,9.0_5.0,0.5416666666666666
246,False,9.0,9.0,0.036518248662648044,15,120,True,46.79848148256802,0.6681796587944167,5.536213331493574,0.11912271485618067,9.0_9.0,0.6857142857142857
247,False,12.0,9.0,0.00119846018646649,12,140,True,47.759549891304644,0.9765580496049984,5.254524007228157,0.11465665574493357,9.0_12.0,0.7083333333333334
248,False,18.0,9.0,9.952363057049156e-05,19,140,True,50.99639508809068,0.9399339331871698,5.254524007228157,0.03727322082541084,9.0_18.0,0.4166666666666667
249,False,6.0,9.0,0.00043997976312395553,14,120,True,51.780852222960725,0.7119190772016429,5.443936646892927,0.09235535423436193,9.0_6.0,0.5428571428571428
250,False,14.0,250.0,2.2335258194775122e-05,95,120,True,49.981175824189776,0.904460717363166,5.804247889354599,0.07648773570269002,250.0_14.0,0.7714285714285715
251,False,13.0,250.0,0.00010854035667974223,77,100,True,51.853488001698835,1.0008453725260056,5.443936646892927,0.11217055996341854,250.0_13.0,0.7083333333333334
252,False,5.0,250.0,2.2335258194775122e-05,91,120,True,51.25151430021503,1.0923217593672767,5.397206712473788,0.040943959529365664,250.0_5.0,0.7428571428571429
253,False,2.0,250.0,0.0004307059844260149,63,120,True,51.97249833167041,0.9758796215879667,5.536213331493574,0.11706220664728369,250.0_2.0,0.7714285714285715
254,False,7.0,250.0,2.2335258194775122e-05,77,120,True,51.24518750714629,1.0339714707149086,5.3025115238676035,0.08684864574983647,250.0_7.0,0.8
255,False,6.0,250.0,2.2335258194775122e-05,75,120,True,50.960898031595846,1.0884706334482224,5.443936646892927,0.14349106300788514,250.0_6.0,0.7142857142857143
256,False,3.0,250.0,2.2335258194775122e-05,69,120,True,51.213346751530764,1.156551591230344,5.536213331493574,0.011220777316019217,250.0_3.0,0.7714285714285715
257,False,8.0,250.0,2.2335258194775122e-05,84,120,True,51.92605478216599,1.0629519553639912,5.490268858042882,0.02761180190954656,250.0_8.0,0.7142857142857143
258,False,12.0,250.0,4.650663710441662e-06,99,140,True,51.16484747597333,1.1350508238307695,5.350068633107469,0.08913493755899196,250.0_12.0,0.8333333333333334
259,False,9.0,250.0,0.00010854035667974223,57,100,True,49.376690882732426,0.8254507955703967,5.760441618735983,0.05347425481303666,250.0_9.0,0.7916666666666666
260,False,11.0,15.0,2.336511261925354e-05,31,120,True,50.285074660489414,0.8028340708029336,5.058023217591067,0.08260527777388542,15.0_11.0,0.5142857142857142
261,False,7.0,15.0,2.2335258194775122e-05,46,120,True,50.46718622880206,0.8627042263944468,5.058023217591067,0.04110286522921933,15.0_7.0,0.7714285714285715
262,False,9.0,15.0,2.2335258194775122e-05,36,120,True,46.84599647910816,0.678258202557342,5.397206712473788,0.08500391591663618,15.0_9.0,0.5714285714285714
263,False,19.0,15.0,9.309396709191798e-05,30,140,True,50.82977741656799,0.9833413754676705,5.058023217591067,0.041935920690260295,15.0_19.0,0.625
264,False,0.0,15.0,8.96626400918496e-05,38,140,True,48.38585390385303,0.9700894403832088,5.058023217591067,0.10790246219696632,15.0_0.0,0.6041666666666666
265,False,5.0,15.0,2.2335258194775122e-05,32,120,True,49.5244959615946,0.9612577359242496,5.443936646892927,0.06426748432789867,15.0_5.0,0.6571428571428571
266,False,2.0,15.0,0.00010854035667974223,28,100,True,51.67699573702418,0.7587061962214169,5.490268858042882,0.15193067561095136,15.0_2.0,0.7083333333333334
267,False,15.0,15.0,0.0020297371970479515,32,100,True,51.16603209088954,1.1281585637093887,5.3025115238676035,0.05680448642945194,15.0_15.0,0.5833333333333334
268,False,8.0,15.0,0.005178999768532399,30,120,True,47.94294474320205,0.8756730813605599,5.397206712473788,0.010565522677602697,15.0_8.0,0.5714285714285714
269,False,12.0,15.0,2.2335258194775122e-05,39,120,True,48.48855752316724,0.9332335302254365,5.350068633107469,0.10168214769363819,15.0_12.0,0.6
270,False,17.0,15.0,4.650663710441662e-06,41,140,True,50.057132427902246,0.9742255628636917,4.956852532935281,0.0390259022912008,15.0_17.0,0.6875
271,False,3.0,15.0,0.00010157583849462519,18,140,True,47.745277344511805,0.9668744997953016,5.107857162049657,0.04259947329229264,15.0_3.0,0.6041666666666666
272,False,18.0,10.0,0.0051189248295075785,17,120,True,50.98984095486442,0.9381355719572276,5.206094181276915,0.04460241635908357,10.0_18.0,0.37142857142857144
273,False,13.0,10.0,0.021974266835098066,5,100,True,49.76240094128913,0.8072193929288325,5.397206712473788,0.0840657198539877,10.0_13.0,0.5
274,False,10.0,10.0,0.00499517824844198,21,120,True,48.67973092416655,0.7352105730829959,5.157209585242165,0.18261419256811576,10.0_10.0,0.6857142857142857
275,False,14.0,10.0,0.001153690244165954,21,140,True,48.72707410786546,0.7303245330241498,5.3025115238676035,0.05602082047731684,10.0_14.0,0.5
276,False,8.0,10.0,0.037263554755155893,12,120,True,47.15770772511553,0.8130797545696636,5.350068633107469,0.05289412277723987,10.0_8.0,0.5428571428571428
277,False,3.0,10.0,0.13095868593370036,4,100,True,47.57895097568213,0.9171839915466912,5.157209585242165,0.056987431421612715,10.0_3.0,0.5833333333333334
278,False,5.0,10.0,2.3291820389820213e-05,23,120,True,49.54267988407294,1.005733495401442,5.350068633107469,0.07402644343355146,10.0_5.0,0.5428571428571428
279,False,6.0,10.0,0.0004411520027297432,14,120,True,51.59168280080712,0.7325575877724836,5.443936646892927,0.09836266933173758,10.0_6.0,0.4857142857142857
280,False,11.0,8.0,0.005143253899461829,10,120,True,51.38717170921146,0.7999052304714296,5.107857162049657,0.05811684870113624,8.0_11.0,0.6
281,False,12.0,8.0,0.0011674161585062863,15,140,True,48.29808145269526,0.9300409752750298,5.107857162049657,0.08484469413607926,8.0_12.0,0.6041666666666666
282,False,15.0,8.0,0.16717060295038977,8,120,True,51.62076391416278,1.0961804663224428,5.626976975981913,0.050355261671012626,8.0_15.0,0.5428571428571428
283,False,8.0,8.0,0.16906082789515364,10,120,True,47.97393444000807,0.7708803460988415,5.490268858042882,0.05734562777587118,8.0_8.0,0.6
284,False,7.0,8.0,0.005237804147027059,8,120,True,51.683998493142184,0.7860608489277238,5.007693376343903,0.05033334818617515,8.0_7.0,0.5714285714285714
285,False,3.0,8.0,0.1702319860313708,5,120,True,47.913089033478315,0.8778976364005462,5.206094181276915,0.029905204330098228,8.0_3.0,0.7142857142857143
286,False,17.0,8.0,8.969739702680335e-05,26,140,True,50.628260904436274,0.9380793646078368,4.956852532935281,0.046860977045546905,8.0_17.0,0.7083333333333334
287,False,4.0,8.0,0.005066876689523358,13,120,True,49.24579136326935,0.6396331940461454,5.397206712473788,0.010780784858721248,8.0_4.0,0.5714285714285714
288,False,9.0,8.0,0.03654992785657808,14,120,True,48.023220534176204,0.5047988075024517,5.671814154787007,0.0996226431547734,8.0_9.0,0.6
289,False,15.0,120.0,0.00010854035667974223,55,100,True,50.862570923135415,1.1849744514491545,5.536213331493574,0.07021669989074862,120.0_15.0,0.875
290,False,12.0,120.0,4.652742507465396e-06,70,140,True,50.614942352824954,1.154872998043884,5.490268858042882,0.1120191194916742,120.0_12.0,0.8125
291,False,3.0,120.0,4.650663710441662e-06,56,140,True,50.322654825101964,1.1564389813701346,5.443936646892927,0.02744124070119934,120.0_3.0,0.8125
292,False,13.0,120.0,0.00010854035667974223,64,100,True,51.125948397256536,0.9986180110991684,5.490268858042882,0.12106296565780826,120.0_13.0,0.7916666666666666
293,False,10.0,120.0,2.2335258194775122e-05,74,120,True,51.37832778167553,1.1969083928906317,5.254524007228157,0.1794443569912449,120.0_10.0,0.9142857142857143
294,False,8.0,120.0,2.2335258194775122e-05,71,120,True,51.17541208180852,1.105956944600998,5.350068633107469,0.027918063179854704,120.0_8.0,0.7428571428571429
295,False,4.0,120.0,4.650663710441662e-06,82,140,True,50.34520743269397,1.0873917316157022,5.397206712473788,0.0732681249401349,120.0_4.0,0.8541666666666666
296,False,7.0,120.0,2.2335258194775122e-05,59,120,True,51.166439692893334,1.040297207662419,5.254524007228157,0.07346204586637017,120.0_7.0,0.7714285714285715
297,False,7.0,600.0,2.2335258194775122e-05,95,120,True,51.04500886363943,1.024022049491211,5.397206712473788,0.04404835079230171,600.0_7.0,0.7142857142857143
298,False,9.0,600.0,0.00010854035667974223,75,100,True,49.33347552144157,0.8455685824382556,5.8908832442597845,0.05305388393959472,600.0_9.0,0.8333333333333334
299,False,6.0,600.0,2.2335258194775122e-05,91,120,True,50.624634878320514,1.0812946431790098,5.490268858042882,0.1145679737755282,600.0_6.0,0.7714285714285715
300,False,14.0,600.0,2.2335258194775122e-05,99,120,True,49.835749409363274,0.9677963282489649,5.804247889354599,0.06339818871451897,600.0_14.0,0.8
301,False,11.0,600.0,2.2335258194775122e-05,100,120,True,51.5952527527039,1.1063134998574045,5.254524007228157,0.05813113174474169,600.0_11.0,0.8571428571428571
302,False,5.0,600.0,2.2335258194775122e-05,103,120,True,50.92023827406726,1.1233337443211384,5.397206712473788,0.062090402232942474,600.0_5.0,0.7714285714285715
303,False,12.0,600.0,4.650663710441662e-06,118,140,True,51.15279019893978,1.1236736731683261,5.397206712473788,0.13875598974820763,600.0_12.0,0.875
304,False,13.0,600.0,2.2335258194775122e-05,98,120,True,51.65196415294193,0.9828838507788895,5.490268858042882,0.08569338754056129,600.0_13.0,0.8
305,False,0.0,600.0,2.2335258194775122e-05,102,120,True,51.247865834743834,1.1414115826482425,5.254524007228157,0.05763042616840994,600.0_0.0,0.8571428571428571
306,False,4.0,600.0,2.2335258194775122e-05,96,120,True,50.91417515394098,0.9957302512409604,5.397206712473788,0.027881807525152805,600.0_4.0,0.7714285714285715
